csv,page,source,rows,cols,header
sets_Cheydinhal_Sets_t13.csv,Online:Cheydinhal/Sets,uesp:sets,1,2,Ward of Cyrodiil | Set Type
sets_Cheydinhal_Sets_t14.csv,Online:Cheydinhal/Sets,uesp:sets,1,2,Wrath of the Imperium | Set Type
sets_Death_Dealer_s_Fete_t00.csv,Online:Death Dealer's Fete,uesp:sets,5,7,"40px | Warm Asymmetrical Ruby | Oblivion Portals final chest | Blackwood | Well! Does anyone else find this stone as unsettling as I do? It doesn't feel necessarily evil, just... immensely powerful. I would not use this to juggle, is what I'm saying. - Gabrielle Benele | The color reminds me of blood. It's also huge. Excessively so. This has Sanguine written all over it. It's so lavish but also unsettling. It feels warm to the touch! Or I might be imagining things. - Amalien | The shape is a curiosity. Uneven, for certain, but I noticed one side is smooth. This could be for any number of reasons, but I think the most reasonable is that it was fixed against something once. A necklace, maybe? A ring? - Reginus Buca"
sets_Cryptcanon_Vestments_t00.csv,Online:Cryptcanon Vestments,uesp:sets,5,7,"40px | Ancestor Samite Undershirt | Bal Sunnar final boss | Telvanni Peninsula | An extremely ornate inner garment, I've never seen this level of care and detail given to an early Tribunal era weave like this. Whoever this was made for must have played an incredibly influential role in the region. - Reginus Buca | The Dark Elf priesthood is a mystery to me, especially prior to Tribunal-era cultural norms, but this strikes me as quite similar to some early Necrom-region vestments I've seen before. It's also one of the least ugly Dunmer garments I've seen. - Ugron gro-Thumog | Aesthetic commentary aside, a beautiful piece of clothing meant to venerate an ancestor priest. The role the dead play in Dark Elf culture is hard to understand, but you need only look at the time and attention given to this piece to see it firsthand. - Amalien"
sets_Deprecated_Item_Sets_t00.csv,Online:Deprecated Item Sets,uesp:sets,1,3,Aldmeri Dominion | Daggerfall Covenant | Ebonheart Pact
sets_Deprecated_Item_Sets_t01.csv,Online:Deprecated Item Sets,uesp:sets,1,3,Aldmeri Dominion | Daggerfall Covenant | Ebonheart Pact
sets_Deprecated_Item_Sets_t02.csv,Online:Deprecated Item Sets,uesp:sets,1,3,Aldmeri Dominion | Daggerfall Covenant | Ebonheart Pact
sets_Deprecated_Item_Sets_t03.csv,Online:Deprecated Item Sets,uesp:sets,1,3,Aldmeri Dominion | Daggerfall Covenant | Ebonheart Pact
sets_Dov-rha_Sabatons_t00.csv,Online:Dov-rha Sabatons,uesp:sets,5,7,"Dov-rha Sabaton Toe Cap | Psijic Portals in Southern Elsweyr | High Isle | A remarkable find. This is a piece of a sabaton, or armored footwear. It appears Nord in origin, but the draconic embellishments are very unusual. I date it to the Nord Empire, fourth or fifth century 1E. - Reginus Buca | Dragons sometimes formed alliances with mortals and gave their allies powerful gifts. The Dragon Nahfahlaar once gave his horn to the Khajiit hero Ja'darri. I suspect this armor might have been a Dragon's gift, too. But to whom? - Amalien | Gift, or tribute? King Olaf One-Eye took the Dragon Numinex captive around that time. I have heard the Dragon paid for its life by providing the kings of Skyrim with draconic armor. Rewards for great champions. - Ugron gro-Thumog"
sets_Faun_s_Lark_Cladding_t00.csv,Online:Faun's Lark Cladding,uesp:sets,5,7,"40px | Hartlord Hide Singlet | Faun Falls World Boss in High Isle | Galen | Ooh, I don't recognize this material! It feels much different than your standard leather or hide, there's a toughness to it but it's also incredibly supple. It's almost otherworldly! Do you think it could be something Daedric? - Amalien | I've seen something like this before, and I'm sorry to say that I don't believe it's Daedric in origin, Amalien. It is rare, however. I believe this to be from the hide of a Faun, the beastfolk found in the Systres. - Verita Numida | Interesting. Fauns have historically had contentious relationships with the other inhabitants of the Systres, but they weren't always violent. Whoever made this must have had quite the quarrel with them. - Reginus Buca"
sets_Esoteric_Environment_Greaves_t00.csv,Online:Esoteric Environment Greaves,uesp:sets,5,7,"40px | Biome-Proof Plating | Nchuleft delve boss | Telvanni Peninsula | I understand why this came straight to my desk, clearly Dwemer in origin. Fairly standard construction, but the surface feels texturally quite different. I suggest one of my more experimental colleagues test its properties. - Amalien | Nothing I've thrown at this will dent it. Fire, ice, poison, acid, crushing, smashing, blades... this surface has been made safe against every test I had. I understand strong armor, but why? - Ugron gro-Thumog | Dwemer scholars explored the length and breadth of Nirn, and well beyond. Perhaps this plating was proof against the extremes they might encounter in seeking the truths of Aetherius. Could have used this during a few rough expeditions myself. - Reginus Buca"
sets_Harpooner_s_Wading_Kilt_t00.csv,Online:Harpooner's Wading Kilt,uesp:sets,5,7,"40px | Kothringi-Cut Leather | |World Bosses | Blackwood | A roll of perfectly preserved leather. Surprisingly supple for its age. Judging by the texture, I'd say it came from something large and reptilian. A wamasu or haj mota perhaps? - Reginus Buca | Right you are, Reginus. Though I find the styling more interesting than the source. Note the scalloped edges and parchment-thin cuts. No Argonian leatherworker touched this. Kothringi craftsmanship! Dating back to the early 2E 200's at least! - Verita Numida | The Kothringi's distaste for clothing is well-known, but someone definitely wore this. Perhaps as a robe or kilt? It carries arcane power, for sure. Something primal--helping the wearer find success on a hunt, I'll bet. - Gabrielle Benele"
sets_Gaze_of_Sithis_t00.csv,Online:Gaze of Sithis,uesp:sets,5,7,"40px | Glass Skeletal Visage | Public Dungeon bosses in Zenithar's Abbey | Blackwood | Now, this is what we in the tomb-studies tradition call a mixed blessing. Hand-etched glass, perfect symmetry in the carving, etc. It's a masterpiece. And that's why I can virtually guarantee it's cursed. - Ugron gro-Thumog | Come now, Ugron. I've never known you to be superstitious. Yes, the skull motif is disquieting from an aesthetic perspective, but Argonians utilize skeletal imagery in many Sithis effigies and idols. This definitely dates back to the xanmeer period. - Verita Numida | I wouldn't dismiss Ugron's concerns out of hand, Verita. I detect deep reservoirs of chaotic energy in the glass. It means to make some sort of trade, I think. Not uncommon in enchanted Argonian relics, but still unsettling. - Gabrielle Benele"
sets_Kagrenac_s_Hope_t00.csv,Online:Kagrenac's Hope,uesp:sets,14,8,Level | Restores | Level | Restores | Level | Restores
sets_Huntsman_s_Warmask_t00.csv,Online:Huntsman's Warmask,uesp:sets,5,6,"40px | Dark Stag Oil | Hordrek's Hunting Grounds | Hmm. A flask of oil, such as that used by woodworkers or leatherworkers to finish their handiwork. But I do not recognize the odor, nor the stag device inscribed on the flask. All I can say is that it is very old. - Muzah-Tei | I know the stag symbol. It is fairly commonplace in the Reach. It represents one of the aspects of Hircine, the Great Stag. This oil is sacred to Hircine, likely used to anoint and consecrate a relic of great value. - Verita Numida | Oh! That would be Uricanbeg. Those who hear the drumbeat of his hooves are doomed to run with the herd. To be chased and unmade, as the Reachfolk say. A warrior wearing the mask imbued by this oil would drive his enemies from him in terror. - Amalien"
sets_Maelstrom_Weapons_t00.csv,Online:Maelstrom Weapons,uesp:sets,15,4,Weapon Name | Weapon Class | Set Name | Bonuses
sets_Master_s_Weapons_t00.csv,Online:Master's Weapons,uesp:sets,17,4,Weapon Name | Weapon Class | Set Name | Bonuses
sets_Malacath_s_Band_of_Brutality_t00.csv,Online:Malacath's Band of Brutality,uesp:sets,5,7,"40px | Malacath's Brutal Might Loop | Public Dungeon bosses in Old Orsinium | Wrothgar | Look, a piece of Malacath's Brutal Band! This is obviously from a ring that belonged to a prominent member of Malacath's Brutal Breed, a cult that rose from the ashes of Orsinium around 1E 1000. A fascinating group! - Verita Numida | Fascinating? My research refers to them as Malacath fanatics intent on wiping out the Bretons and Redguards for every real and imagined slight perpetrated by them against the Orcs. Those rings represent vengeance, nothing more. - Amalien | What do you know of slights and vengeance, my esteemed colleague? Some Orcs believe the Brutal Breed had the right idea and were saddened when they were wiped out. Not me, mind you, but some among my kind. - Ugron gro-Thumog"
sets_Markyn_Ring_of_Majesty_t00.csv,Online:Markyn Ring of Majesty,uesp:sets,5,7,"40px | Morpholith Shank | Treasure Chests in Coldharbour | Deadlands | A ring, obviously, but what a strange material. Not quite metal, or at least not like any I've ever seen. It's quite old, but you can still make out the places where the shank itself was tapered, possibly where a stone was set? - Verita Numida | I think this is made of morpholith! It's a very rare mineral and usually only found in pocket realms of Oblivion. They can only be harvested by Daedra! Most of the time the mineral is unstable, but somehow this one isn't. At least... I think. - Amalien | I think if it were unstable, we'd have known by now. That's the last word I'd use to describe this, it's been meticulously rendered. If Daedra cared at all about wealth, this would probably be quite pricy. - Reginus Buca"
sets_Lefthander_s_Aegis_Belt_t00.csv,Online:Lefthander's Aegis Belt,uesp:sets,5,7,"Asp-Leather Strap | Lesser Sea Adders in Summerset and Sep Adders in Hew's Bane | High Isle | Well, this is a vicious looking accessory! Clearly some sort of snake skin, but I don't recognize the pattern. Looks a bit like those sep adders you find around Hew's Bane. Much bigger though! Maybe it's some giant, slithery cousin. - Amalien | I'm no naturalist, but I'd guess this came from a Yath Asp. We're lucky they never made it to Tamriel. The Crowns say they're huge, have a temper like Malooc, and used to serve Lefthanded Elves as pets--and also maybe garments by the looks of it. - Amalien | According to Yokudan histories, the boundary between pet and livestock was a hazy line for the Lefthanders. Yath Asp leather was stout stuff--resistant to cuts and gouges. It was the perfect material for a stylish war girdle. - Amalien"
sets_Mad_God_s_Dancing_Shoes_t00.csv,Online:Mad God's Dancing Shoes,uesp:sets,5,7,"40px | Baliwog Pearl Eyelets | |Solstice | Unusual material for shoe eyelets. Opalescent and energetically potent, I was surprised to see it holds a magicka charge in my standard intake tests. I'd bet Daedric in nature except I don't know of any Daedra that make pearls. - Ugron gro-Thumog | Understandable miss on your part, my friend. The strange beasts of the Shivering Isles are rarely top of mind when we think of Oblivion. Check your references on the strange ecology the mad god has created in his Realm. - Reginus Buca | Well I'll be. I'd never heard of a Grummite or a Baliwog before! Let alone anything about this maddening maturation cycle. The cultist that sought out their pearls to use as materials was dedicated, talented, and I'd guess not all together sane. - Ugron gro-Thumog"
sets_Pearls_of_Ehlnofey_t00.csv,Online:Pearls of Ehlnofey,uesp:sets,5,7,"40px | Aetherquartz Prayer Beads | Delve Bosses | Auridon | These appear to be polished quartz beads. Several Tamrielic cultures employ beads like this in religious practice--particularly the High Elves and Khajiit. Now that I take a close look at them, though, they might not be quartz after all. - Verita Numida | Aetherquartz! We High Elves use it in all sorts of things, but most notably in our calian spheres and high ascendant jewelry. Curates and mages use ground pumice and ocean sand to smooth them out. These are remarkable. The finest I've ever seen! - Amalien | Judging by the arcane energies they're emitting, I think these beads might predate the High Elves, Amalien. Based on the holes and the uniformity of the shapes, I wager these belonged to a magic necklace. Far more powerful than their modern successors. - Gabrielle Benele"
sets_Mora_s_Whispers_t00.csv,Online:Mora's Whispers,uesp:sets,5,7,"40px | Bloodshot Oculus | Watcher Mobs in The Deadlands, Atoll of Immolation or The Cauldron | High Isle | I believe this eyeball twitches to stare at me while I'm not looking. Unsettling, to say the least. Daedric origin, I believe, but which Daedra? Unsure. - Reginus Buca | I took a tome on Daedric oddities from the shelf, and by Mauloch, I think the eye followed my hand straight to the text. As if it was reading it. Has to be a Watcher eyeball, right? Right? - Ugron gro-Thumog | This thing definitely moves of its own accord, but I don't know if that indicates life, or just an unsettling enchantment. I'm obliged to wonder, if this eye can perceive what we're doing, is there someone watching on the other end? - Gabrielle Benele"
sets_Oakensoul_Ring_t00.csv,Online:Oakensoul Ring,uesp:sets,5,7,"Igneous Inlays | Volcanic Vents in High Isle and Galen | High Isle | These flakes of igneous rock are very delicate. Given the size and the patterning, I'd say an ancient jeweler used them as accent pieces in a ring or necklace. Their iridescence is quite fetching. - Verita Numida | We often see volcanic jewelry coming out of the Systres--part of the druidic tradition, I'm told. They hold their Mount Firesong, in very high esteem. Whoever wore a ring with these flakes inlaid must have been a figure of import. - Verita Numida | Dark Elves love their volcanoes, but yes, I understand that an entire circle of druids base their religion around Firesong. I read that it represents immovable strength. Maybe the magic invested in these flakes has something to do with that? - Verita Numida"
sets_Monomyth_Reforged_t00.csv,Online:Monomyth Reforged,uesp:sets,5,7,"40px | Duotone Engraved Band | The Weeping Woman in Depths of Malatar | Gold Coast | Lovely piece, exquisitely carved. Clearly it's the band of a ring. The engraving is hard to make out, but it seems Ayleid in origin. Perhaps Amalien's younger eyes will see something I can't. - Reginus Buca | I'm always happy to oblige Reginus, and this finding is no different. The engraving is a small phrase of some sort. Something about balance and chaos? Could be part of a religious text, the material is well-worn. - Amalien | It's a spell! A little-known reference in the unabridged Anuad tipped me off. This circular band acts as a foci for larger magical elements, though without those pieces I can't properly verify what the intended effect is. - Verita Numida"
sets_Vateshran_Weapons_t00.csv,Online:Vateshran Weapons,uesp:sets,17,4,Weapon Name | Weapon Class | Set Name | Bonuses
sets_Rakkhat_s_Voidmantle_t00.csv,Online:Rakkhat's Voidmantle,uesp:sets,5,7,"40px | Double-Moon Leather Cop | Orcrest Bosses | Solstice | This appears to be part of an articulated leather shoulder-piece. The double-moon design is a common Khajiit motif. The dagger-like emblem dividing the moons suggests the kingdom of Anequina, first century of the Second Era. - Verita Numida | The design may appear common, but the material is highly unusual. It's terror-bird hide, which makes sense for the region. But it's been steeped in a strange oil or reagent, something dark and strong. I do not know it. - Ugron gro-Thumog | Armor treated with techniques our Orc expert doesn't recognize? I think this arm cop was worn by a Khajiiti warrior who walked in dark places indeed. We're looking at something made for a dro-m'Athra, my friends! - Amalien"
sets_Prowler_s_Talisman_t00.csv,Online:Prowler's Talisman,uesp:sets,14,3,Item | Description | Source
sets_Ring_of_the_Wild_Hunt_t00.csv,Online:Ring of the Wild Hunt,uesp:sets,5,7,"40px | Band of Water | Public Dungeon bosses in Bad Man's Hallows | Glenumbra | Too small to be a ring. It almost looks like a ring's ring, as odd as that sounds. It seems like it's made from the same material as the other charms from the area. Does this have anything to do with the Wild Hunt? - Gabrielle Benele | Wood Elves caught up in a Wild Hunt ritual supposedly change into strange animals, but some say turning into water is also one of their capabilities. This might be a depiction of a Bosmer that has become … liquified. - Verita Numida | Yes! I've heard of Bosmer changing into fearsome waves of blood instead of animals! Wouldn't that be amazing to see? I mean … horrifying, yes. But still, what a sight! - Amalien"
sets_Ring_of_the_Pale_Order_t00.csv,Online:Ring of the Pale Order,uesp:sets,5,7,"40px | Aurmine Ancestral Signet | Treasure Chests | Bangkorai | This appears to be a signet of some kind. Ancient Breton heraldry. The shield is flanked by boars and snares. Or are they nooses? Difficult to say. Can't say as I've ever seen a coat of arms this... ominous. - Verita Numida | It's the coat of House Aurmine. My research indicates they were eager vassals of the despot king, Festrien Spenard I. But honestly, we only know about them because they patronized a chivalric band called the Knights of the Pale Order. - Gabrielle Benele | This belonged to a Knight of the Pale Order? Y'ffre's bones! Just whispering their name on Balfiera Island can get you cast off the Adamantine Tower headfirst. Legends say they butchered Elves by the cartload and never grew tired. Spooky stuff! - Amalien"
sets_Sea-Serpent_s_Coil_t00.csv,Online:Sea-Serpent's Coil,uesp:sets,5,7,"40px | Black Eltheric Pearls | From Giant Clams | High Isle | Oh, black pearls! According to the Bedtime Tales of Borwaeliel, they're the result of Trinimac slicing off a handful of Hermaeus Mora's beady little eyes and scattering them across the Eltheric. So, be careful handling them! - Amalien | Fairy tales aside, deep black pearls like this have fascinating origins. Some occur naturally, but most come from Maormer pearl farms where Surfpeelers insert snake scales into Pyandonean Snap-Mussels. It's an interesting-if unsettling-process. - Reginus Buca | I read a treatise on Sea Elf pearl culturing as a teenager. I had a lot of free time! Anyway, there was some debate about whether mer-made pearls had alchemical potential similar to natural pearls. Based on this discovery, I think they do! - Gabrielle Benele"
sets_Rourken_Steamguards_t00.csv,Online:Rourken Steamguards,uesp:sets,5,7,"https://esoicons.uesp.net/esoui/art/icons/antiquities_rourken_heavy_gauntlets_gloves.png | Heartland-Leather Gloves | Bosses in Fort Colovia Delve | West Weald | How lovely! I don't recognize the pattern, but I think these gloves are very old. This is wamasu-hide, magically cured. Wamasu are native to Black Marsh, but the design looks Elven. The Barsaebic Ayleids, perhaps? - Amalien | These are not gloves, Amalien. They are the inner lining for a pair of armored gauntlets. You can tell by the grommets and reinforced panels where armor plates would be attached. Yet I am not familiar with the style. - Ugron gro-Thumog | My colleagues did not recognize this as Dwemer work. The Dwemer had few sources for leather of exceptional quality, so they sometimes obtained materials from Ayleid artisans. But they would have only used it for work of great importance. - Verita Numida"
sets_The_Saint_and_the_Seducer_t00.csv,Online:The Saint and the Seducer,uesp:sets,5,7,"40px | Cylarne-crafted Yoke | Maelstrom Arena Reward Chests | West Weald | A yoke to a necklace of exquisite beauty, the style of crafting is something I've never quite seen before. It seems almost as if made by two pairs of hands, two different artisans, though its diminuative size makes that almost impossible. - Amalien | One artisan clearly was an arrogant master of their craft. They took extravagant glee in showing off their skill, though the half of the yoke they've made seems somewhat sterile as a result. - Amalien | The other artisan to this piece was, for lack of a better phrase, a mad genius. Artistry for the sake of it, needless complexity, to the point where their half of the yoke is most likely quite difficult to actually slip into place against a chain. - Amalien"
sets_Song_of_Lamae_t00.csv,Online:Song of Lamae,uesp:sets,14,11,Level | Damage | Recover | Level | Damage | Recover | Level | Damage | Recover
sets_Snow_Treaders_t00.csv,Online:Snow Treaders,uesp:sets,5,7,"40px | Auri-El Metal Carvings | Overland mobs | Bleakrock Isle | These carvings appear to venerate Auri-El. My research indicates he occupied a place of special significance for Snow Elves. This metal is quite flexible, too. I'm not sure what the original purpose of this was. - Reginus Buca | Many worshipped Auri-El at the time, and still do! Not just the Snow Elves. We know so little of their history, even that may be a matter of debate. Though I will concede the area that this was found supports the theory. - Verita Numida | Since this is so flexible, even after all this time, I wonder if it was some kind of wearable display of worship. Something emblazoned on different surfaces, either on armor or someone's shield. They could have even worn it over their regular clothes! - Amalien"
sets_Shapeshifter_s_Chain_t00.csv,Online:Shapeshifter's Chain,uesp:sets,5,7,"40px | Chain of the Bone Goliath | Mad Architect in the Vaults of Madness | Coldharbour | Can anyone make out the carving here? It's so small, it actually took me a bit to notice it. This link of chain radiates powerful magicka, but without knowing what this symbol is, I can't really guess at what kind. - Gabrielle Benele | My eyes aren't what they used to be, but it looks to me like some kind of skeletal motif. It's hard to make out, but if you tilt it on its side, you can see the segments of bone that make up a body. Legs, arms, a face, maybe? - Ugron gro-Thumog | Ooh, maybe it's part of a necromancer's talisman! We should try it on a pile of bones and see if anything happens! - Amalien"
sets_Spaulder_of_Ruin_t00.csv,Online:Spaulder of Ruin,uesp:sets,5,7,"40px | Petrified Daedroth Horn | The Abomination Cradle world boss | The Deadlands | The beveling on this horn doesn't appear natural. And you see the hole here at the bottom? I suspect someone attached this to something-a weapon or piece of armor. It might have acted as an offensive element or something to deflect blows. - Reginus Buca | This horn's definitely organic. If I had to guess, I'd say it's a Daedroth horn. Plenty of those crocodile-face brutes wander the Deadlands, and according to Zexelax's Guide to Lesser Daedra, those horns on their head can blunt the sharpest swords! - Amalien | I've read Zexelax's Guide, and half of it's utter fiction. A Daedroth horn can deflect a sword stroke or two, sure. But without alchemical hardening, it would never hold up to serious abuse. Some Daedric spellsmith put a lot of work into this. - Ugron gro-Thumog"
sets_The_Shadow_Queen_s_Cowl_t00.csv,Online:The Shadow Queen's Cowl,uesp:sets,5,7,"40px | Shadowy Creatia Stitching | Aggression of Root in Haldain Lumber Camp, West Weald | West Weald | This stitching is so light, so thin. Under normal circumstances I would assume it was used in creating a nobleman's wardrobe. Someone with money to spend who doesn't care about durability. But this substance seems quite magical. Amalien? - Ugron gro-Thumog | I wouldn't just call this ""quite magical,"" but extremely magical. I believe this stitching is made from creatia, the very substance, the substrate, of the Daedric Realms. Evergloam, I'd guess, given they seem to be made from the shadows themselves. - Amalien | I strongly sense the chill of Evergloam, good guess Amalien. Imagine what a thief might do with a set of gloves or a mask stitched with these? The power of the Shadow Queen herself imbued into a garment. Oh my. - Gabrielle Benele"
sets_Shattered_Paths_Signet_t00.csv,Online:Shattered Paths Signet,uesp:sets,5,8,"40px | Ossein Ring Mold | Valkyn Skoria Chest in City of Ash II | Skittering Precinct Bossesplain Night Market Reward Coffers | Coldharbour | At first glance, a simple ring mold made from an uncommon material. It is porous and lightweight, yet rigid. Pumice stone? The mold itself offers no insight into the ring it once gave shape. Its band and face are without detail. Perhaps a signet?- Verita Numida | Not pumice. Bone. Compact exterior with a webbed, sponge-like interior. Gives the mold its rigidity. Very uncommon material for jewelry, that much is certain. First I have ever seen. Impossible to say what creature this came from. Most curious. - Muzah-Tei | Impossible? I'm surprised, Muzah-Tei. The bone belongs to a Bearer of Fargrave. The webbed structure of their bones shimmer when placed under starlight. In the future, send bones to me. It will save us all some time. - Ugron gro-Thumog"
sets_Thrassian_Stranglers_t00.csv,Online:Thrassian Stranglers,uesp:sets,5,7,"40px | Buoyant Steel | Fishing in saltwater | Stros M'Kai | Was there any metal in Thras? If not, I'm curious how this metal came into their possession. It's not as if they had a flourishing trade relationship with the peoples of Tamriel. - Reginus Buca | They likely gathered it from the bottom of the sea--from shipwrecks and the like. Maormer that strayed too close. Maybe even Yokudans or Lefthanded Elves. Even so, this metal feels lighter than most. Buoyant even. - Ugron gro-Thumog | Ha! I've got it! Frog-Metal! Syrabane discovered an alchemical alloy in the mid-First Era to provide armor for early Elven marines. It prevented them from sinking to the bottom if they fell overboard. The Sload would take a keen interest in such a thing! - Amalien"
sets_Stormweaver_s_Cavort_t00.csv,Online:Stormweaver's Cavort,uesp:sets,5,7,"40px | Braided Blessed Brambles | Group Event Boss Bloodroot in Toothmaul Gully, Auridon | Galen | Hmm, these similar to the branch-like growths of the forest wraiths. Given the druid circles' connection to the wraith, I wonder if these were harvested from slain wraiths or given freely. - Amalien | Druids? Kill the wraiths? Amalien you know about the druids, do you honestly believe that they would fight a creature of nature? No, these brambles must be a type of grass. It's probably good protection and insulation. - Ugron gro-Thumog | Now that you mention it, these brambles look like a type of grave grass we had on Summerset. That must be their origin. The druids wear them to keep the lifeforce of their departed loved-ones by their sides. - Amalien"
sets_Syrabane_s_Ward_t00.csv,Online:Syrabane's Ward,uesp:sets,5,7,"40px | Frog Metal Buckle | Blacksmithing writ reward crates | Galen | How unusual, a belt buckle made of buoyant steel. Perhaps intended for a sailor's belt? The properties of frog metal are well documented, though its origins are still a bit murky. - Verita Numida | Very true. Whenever you're dealing with a piece like this, determining whether it's a primary-source creation from an alchemical process. Old Syrabane in action again! Or made from a reclaimed chunk of Thrassian material is a useful step. - Amalien | All indications suggest this was primary source. If the papers are true and Syrabane himself did develop the process to artificially create the metal, this may have been forged by his hand. It's certainly old enough. - Reginus Buca"
sets_Vampire_s_Kiss_t00.csv,Online:Vampire's Kiss,uesp:sets,14,8,Level | Recover | Level | Recover | Level | Recover
sets_Torc_of_Tonal_Constancy_t00.csv,Online:Torc of Tonal Constancy,uesp:sets,5,7,"40px | Torc Strand of Lore | World Bosses | Alik'r Desert | Unusual--this metal band is about the size of a neck-ring, but I have a sense that it's incomplete. Dwarven work, for sure; the geometric design is quite common in Dwemer artifice. If it's a torc, where's the rest of it? - Reginus Buca | The torc seems incomplete because it is incomplete. Dwarves probably forged jewelry like this from several different strands braided together. Makes sense. Metallurgists tell me the Dwemer combined different metals to make their eponymous alloy. - Gabrielle Benele | But what magic does is possess? These tiny notches in the strand are undoubtedly aligned with Dwemeris script. I believe they stand for knowledge; this strand shapes and binds the magic of the torc with Dwemer lore. Knowledge is the foundation, you see. - Amalien"
sets_Velothi_Ur-Mage_s_Amulet_t00.csv,Online:Velothi Ur-Mage's Amulet,uesp:sets,5,7,"40px | Ebony Crossed-Sword Chain | World Boss daily coffers in Vvardenfell | Telvanni Peninsula | Ebony is a notoriously difficult material to work. But here the jewelsmith produced hundreds of fine links, interlocked in a martial pattern of tiny crossed swords. Ancient Dark Elf work, I think. - Reginus Buca | What exquisite craftsmanship! Strong as steel, yet supple. The sword motif suggests this was a necklace or pendant belonging to a noble military commander. An ancient Hortator, surely! - Amalien | You are both wrong. This chain dates back to the High Velothi culture. The sword-pattern honors Boethiah, Daedric patron to the ancient Chimer. The Hortators came later. - Ugron gro-Thumog"
sets_Torc_of_the_Last_Ayleid_King_t00.csv,Online:Torc of the Last Ayleid King,uesp:sets,5,7,"40px | Ancestor Silk Ribbon | Infinite Archive chests from Tho'at Replicanum and Portals of the Unknown. Loot from Gw the Pilferer and Marauders. | Apocrypha | A wide silk ribbon, such as you might use for a medal. There is a faint pattern woven into the silk, showing birds in flight. It seems to be ancestor silk, but I haven't seen its like. - Ugron gro-Thumog | That's because this ribbon is an extraordinarily well preserved example of ancient silk. With the proper baths and treatments, ancestor silk can last centuries. I don't recognize the pattern, though. - Reginus Buca | It's older than you think. In fact, this is not Nibenese silk at all. The bird pattern is Ayleid, from the early First Era. Everyone knows the Heartland Elves were the first to weave ancestor silk. - Verita Numida"
sets_Whitestrake_s_Retribution_t00.csv,Online:Whitestrake's Retribution,uesp:sets,14,8,Level | Shield | Level | Shield | Level | Shield
skills_Skills_t00.csv,Online:Skills,uesp:skills,1,7,Dragonknight | Sorcerer | Nightblade | Templar | Warden | Necromancer | Arcanist
skills_Emperor_t00.csv,Online:Emperor,uesp:skills,5,3,"Emperor-Domination | Domination | Increases your Health, Magicka, and Stamina Recovery while in your campaign, depending on how many Home Keeps you own."
skills_Annulment_t00.csv,Online:Annulment,uesp:skills,9,8,I | II | III | IV | I | II | III | IV
skills_Antiquarian_Insight_t00.csv,Online:Antiquarian Insight,uesp:skills,1,5,passive | passive | passive | passive | passive
skills_Skill_Styles_t00.csv,Online:Skill Styles,uesp:skills,15,3,"File:ON-icon-skill style-Ardent Flame-Core of Flame, Azure Blue.png | Core of Flame | 20,000 at Stylemasters"
skills_Skill_Styles_t01.csv,Online:Skill Styles,uesp:skills,17,3,"File:ON-icon-skill style-Draconic Power-Chains of Flame, Azure Blue.png | Chains of Flame | 20,000 at Stylemasters"
skills_Skill_Styles_t02.csv,Online:Skill Styles,uesp:skills,17,3,"File:ON-icon-skill style-Earthen Heart-Magma Armor, Azure Blue.png | Magma Armor | 500 in Gold Coast Bazaar"
skills_Skill_Styles_t03.csv,Online:Skill Styles,uesp:skills,15,3,File:ON-icon-skill style-Assassination-Assassin's Blade-Lilac Purple.png | Assassin's Blade | Class Style Pack: Tamriel United Deadly Strikes Nightblade Styles: Lilac Purple in Gold Coast Bazaar
skills_Skill_Styles_t04.csv,Online:Skill Styles,uesp:skills,3,3,"File:ON-icon-skill style-Shadow-Shadow Cloak, Dawn Orange.png | Shadow Cloak | 500 from the Tome of Dawn and Dusk"
skills_Skill_Styles_t05.csv,Online:Skill Styles,uesp:skills,5,3,"File:ON-icon-skill style-Siphoning-Siphoning Strikes, Lilac Purple.png | Siphoning Strikes | 500 from Gold Coast Bazaar"
skills_Skill_Styles_t06.csv,Online:Skill Styles,uesp:skills,5,3,File:ON-icon-skill style-Dark Magic-Crystal Shard-Ruby Red.png | Crystal Shard | Class Style Pack: Tamriel United Sparks and Shards Sorcerer Styles: Ruby Red from Gold Coast Bazaar
skills_Skill_Styles_t07.csv,Online:Skill Styles,uesp:skills,5,3,File:ON-icon-skill style-Daedric Summoning-Daedric Curse-Ruby Red.png | Daedric Curse | Class Style Pack: Tamriel United Sparks and Shards Sorcerer Styles: Ruby Red from Gold Coast Bazaar
skills_Skill_Styles_t08.csv,Online:Skill Styles,uesp:skills,9,3,File:ON-icon-skill style-Storm Calling-Lightning Form-Ruby Red.png | Lightning Form | Class Style Pack: Tamriel United Sparks and Shards Sorcerer Styles: Ruby Red from Gold Coast Bazaar
skills_Skill_Styles_t09.csv,Online:Skill Styles,uesp:skills,5,3,File:ON-icon-skill style-Aedric Spear-Puncturing Strikes-Honorfeather.png | Puncturing Strikes | 100 from Moons Over Orsinium Crate
skills_Skill_Styles_t10.csv,Online:Skill Styles,uesp:skills,5,3,File:ON-icon-skill style-Dawn's Wrath-Backlash-Ice Blue.png | Backlash | Class Style Pack: Tamriel United Crusader Templar Styles: Azure and Ice from Gold Coast Bazaar
